# File Name: Ruimin_qPCR.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: 272530695
# Instrument Serial Number: 272530695
# Heated Cover Serial Number: 
# Block serial number: 
# Run Start Date/Time: 2023-12-21 12:31:53 AM UTC
# Run End Data/Time: 2023-12-21 02:17:41 AM UTC
# Run Duration: 105 minutes 48 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-02-13 04:28:30 AM UTC
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported By: guest
# Exported On: 2024-02-13 04:29:01 AM UTC
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"79","D7","27","RBD","4.061249256134033","3.8427414245657867","pRH106_0.001","FALSE"
"79","D7","28","RBD","4.650895118713379","4.4388626906898","pRH106_0.001","FALSE"
"79","D7","29","RBD","5.140635013580322","4.93507798910141","pRH106_0.001","FALSE"
"79","D7","30","RBD","5.5660881996154785","5.3670065786812335","pRH106_0.001","FALSE"
"79","D7","31","RBD","5.906187057495117","5.713580840105539","pRH106_0.001","FALSE"
"79","D7","32","RBD","6.166886806488037","5.980755992643126","pRH106_0.001","FALSE"
"79","D7","33","RBD","6.381349086761475","6.20169367646123","pRH106_0.001","FALSE"
"79","D7","34","RBD","6.555365085601807","6.382185078846229","pRH106_0.001","FALSE"
"79","D7","35","RBD","6.679638385772705","6.512933782561794","pRH106_0.001","FALSE"
"79","D7","36","RBD","6.76798152923584","6.607752329569596","pRH106_0.001","FALSE"
"79","D7","37","RBD","6.843687534332275","6.689933738210699","pRH106_0.001","FALSE"
"79","D7","38","RBD","6.888833522796631","6.741555130219721","pRH106_0.001","FALSE"
"79","D7","39","RBD","6.943707466125488","6.802904477093246","pRH106_0.001","FALSE"
"79","D7","40","RBD","6.956307888031006","6.82198030254343","pRH106_0.001","FALSE"
"80","D8","1","RBD","0.4435299038887024","0.017953713062931503","pRH106_0.0001","FALSE"
"80","D8","2","RBD","0.436998575925827","0.016307672113180155","pRH106_0.0001","FALSE"
"80","D8","3","RBD","0.42356592416763306","0.007760307368110203","pRH106_0.0001","FALSE"
"80","D8","4","RBD","0.4111517071723938","2.3137738599496305E-4","pRH106_0.0001","FALSE"
"80","D8","5","RBD","0.40172460675239563","-0.004310436020879188","pRH106_0.0001","FALSE"
"80","D8","6","RBD","0.39731499552726746","-0.003834760232883344","pRH106_0.0001","FALSE"
"80","D8","7","RBD","0.3929075598716736","-0.0033569088753531984","pRH106_0.0001","FALSE"
"80","D8","8","RBD","0.3909895122051239","-3.896695287788632E-4","pRH106_0.0001","FALSE"
"80","D8","9","RBD","0.3885005712509155","0.0020066765301367806","pRH106_0.0001","FALSE"
"80","D8","10","RBD","0.3829171061515808","0.0013084984439260816","pRH106_0.0001","FALSE"
"80","D8","11","RBD","0.3675886392593384","-0.009134681435192332","pRH106_0.0001","FALSE"
"80","D8","12","RBD","0.36575350165367126","-0.006084532027735429","pRH106_0.0001","FALSE"
"80","D8","13","RBD","0.37276342511177063","0.005810678443487954","pRH106_0.0001","FALSE"
"80","D8","14","RBD","0.37374600768089294","0.011678548025734287","pRH106_0.0001","FALSE"
"80","D8","15","RBD","0.3687354028224945","0.011553230180459867","pRH106_0.0001","FALSE"
"80","D8","16","RBD","0.3476443290710449","-0.0046525565578657","pRH106_0.0001","FALSE"
"80","D8","17","RBD","0.34144291281700134","-0.0059686857987852615","pRH106_0.0001","FALSE"
"80","D8","18","RBD","0.33990922570228577","-0.00261708590037682","pRH106_0.0001","FALSE"
"80","D8","19","RBD","0.3422849476337433","0.0046439230442047175","pRH106_0.0001","FALSE"
"80","D8","20","RBD","0.3508831262588501","0.018127388682435547","pRH106_0.0001","FALSE"
"80","D8","21","RBD","0.35909926891326904","0.03122881834997851","pRH106_0.0001","FALSE"
"80","D8","22","RBD","0.3959892690181732","0.0730041054680067","pRH106_0.0001","FALSE"
"80","D8","23","RBD","0.46054887771606445","0.14244900117902196","pRH106_0.0001","FALSE"
"80","D8","24","RBD","0.5625961422920227","0.24938155276810417","pRH106_0.0001","FALSE"
"80","D8","25","RBD","0.7639164924621582","0.4555871899513637","pRH106_0.0001","FALSE"
"80","D8","26","RBD","1.1392555236816406","0.8358115081839701","pRH106_0.0001","FALSE"
"80","D8","27","RBD","1.7467070817947388","1.4481483533101924","pRH106_0.0001","FALSE"
"80","D8","28","RBD","2.5712890625","2.2776156210285774","pRH106_0.0001","FALSE"
"80","D8","29","RBD","3.4554362297058105","3.166648075247512","pRH106_0.0001","FALSE"
"80","D8","30","RBD","4.1916184425354","3.9077155750902257","pRH106_0.0001","FALSE"
"80","D8","31","RBD","4.751014709472656","4.471997129040606","pRH106_0.0001","FALSE"
"80","D8","32","RBD","5.21976900100708","4.945636707588154","pRH106_0.0001","FALSE"
"80","D8","33","RBD","5.5949296951293945","5.325682688723592","pRH106_0.0001","FALSE"
"80","D8","34","RBD","5.887965679168701","5.623603959776022","pRH106_0.0001","FALSE"
"80","D8","35","RBD","6.118356704711914","5.858880272332359","pRH106_0.0001","FALSE"
"80","D8","36","RBD","6.299352645874023","6.044761500507593","pRH106_0.0001","FALSE"
"80","D8","37","RBD","6.435959339141846","6.186253480788539","pRH106_0.0001","FALSE"
"80","D8","38","RBD","6.572073459625244","6.327252888285062","pRH106_0.0001","FALSE"
"80","D8","39","RBD","6.657153606414795","6.417218322087736","pRH106_0.0001","FALSE"
"80","D8","40","RBD","6.688011646270752","6.452961648956817","pRH106_0.0001","FALSE"
"97","E1","1","RBD","1.3844571113586426","0.03984441757202144","pRH106","FALSE"
"97","E1","2","RBD","1.3940545320510864","0.011996424198150543","pRH106","FALSE"
"97","E1","3","RBD","1.4240021705627441","0.004498648643493738","pRH106","FALSE"
"97","E1","4","RBD","1.4510672092437744","-0.00588172674179073","pRH106","FALSE"
"97","E1","5","RBD","1.4932807683944702","-0.0011135816574096707","pRH106","FALSE"
"97","E1","6","RBD","1.5337175130844116","0.0018777489662169938","pRH106","FALSE"
"97","E1","7","RBD","1.569904088973999","6.189107894896545E-4","pRH106","FALSE"
"97","E1","8","RBD","1.6165281534194946","0.00979756116867074","pRH106","FALSE"
"97","E1","9","RBD","1.6738605499267578","0.029684543609619182","pRH106","FALSE"
"97","E1","10","RBD","1.7475991249084473","0.0659777045249939","pRH106","FALSE"
"97","E1","11","RBD","1.8797844648361206","0.1607176303863525","pRH106","FALSE"
"97","E1","12","RBD","2.0852272510528564","0.3287150025367736","pRH106","FALSE"
"97","E1","13","RBD","2.4060401916503906","0.6120825290679932","pRH106","FALSE"
"97","E1","14","RBD","2.9144465923309326","1.0830435156822202","pRH106","FALSE"
"97","E1","15","RBD","3.6616814136505127","1.7928329229354858","pRH106","FALSE"
"97","E1","16","RBD","4.52634334564209","2.620049440860748","pRH106","FALSE"
"97","E1","17","RBD","5.294242858886719","3.3505035400390626","pRH106","FALSE"
"97","E1","18","RBD","5.902431964874268","3.921247231960297","pRH106","FALSE"
"97","E1","19","RBD","6.4092206954956055","4.390590548515319","pRH106","FALSE"
"97","E1","20","RBD","6.839357376098633","4.783281815052033","pRH106","FALSE"
"97","E1","21","RBD","7.155392646789551","5.061871671676635","pRH106","FALSE"
"97","E1","22","RBD","7.419002532958984","5.288036143779754","pRH106","FALSE"
"97","E1","23","RBD","7.598601341247559","5.430189538002014","pRH106","FALSE"
"97","E1","24","RBD","7.72940731048584","5.52355009317398","pRH106","FALSE"
"97","E1","25","RBD","7.828008651733398","5.584706020355225","pRH106","FALSE"
"97","E1","26","RBD","7.912929534912109","5.63218148946762","pRH106","FALSE"
"97","E1","27","RBD","8.007596015930176","5.689402556419372","pRH106","FALSE"
"97","E1","28","RBD","8.056654930114746","5.701016056537628","pRH106","FALSE"
"97","E1","29","RBD","8.109614372253418","5.7165300846099845","pRH106","FALSE"
"97","E1","30","RBD","8.142431259155273","5.711901557445526","pRH106","FALSE"
"97","E1","31","RBD","8.178756713867188","5.710781598091125","pRH106","FALSE"
"97","E1","32","RBD","8.197278022766113","5.691857492923736","pRH106","FALSE"
"97","E1","33","RBD","8.214122772216797","5.671256828308105","pRH106","FALSE"
"97","E1","34","RBD","8.232095718383789","5.651784360408782","pRH106","FALSE"
"97","E1","35","RBD","8.252409934997559","5.634653162956238","pRH106","FALSE"
"97","E1","36","RBD","8.277853012084961","5.622650825977325","pRH106","FALSE"
"97","E1","37","RBD","8.282194137573242","5.589546537399292","pRH106","FALSE"
"97","E1","38","RBD","8.285493850708008","5.555400836467743","pRH106","FALSE"
"97","E1","39","RBD","8.286049842834473","5.518511414527892","pRH106","FALSE"
"97","E1","40","RBD","8.26838207244873","5.463398230075836","pRH106","FALSE"
"98","E2","1","RBD","1.8371286392211914","0.008554387092590265","pRH107","FALSE"
"98","E2","2","RBD","1.8585470914840698","-0.0019895434379578747","pRH107","FALSE"
"98","E2","3","RBD","1.893255591392517","7.565736770630549E-4","pRH107","FALSE"
"98","E2","4","RBD","1.9255269765853882","0.0010655760765075906","pRH107","FALSE"
"98","E2","5","RBD","1.952022910118103","-0.004400873184204124","pRH107","FALSE"
"98","E2","6","RBD","1.9909648895263672","0.0025787234306334783","pRH107","FALSE"
"98","E2","7","RBD","2.024402379989624","0.004053831100463978","pRH107","FALSE"
"98","E2","8","RBD","2.078657388687134","0.026346457004546964","pRH107","FALSE"
"98","E2","9","RBD","2.145915985107422","0.061642670631408714","pRH107","FALSE"
"98","E2","10","RBD","2.2202768325805664","0.10404113531112646","pRH107","FALSE"
"98","E2","11","RBD","2.3229188919067383","0.174720811843872","pRH107","FALSE"
"98","E2","12","RBD","2.4870526790618896","0.30689221620559703","pRH107","FALSE"
"98","E2","13","RBD","2.764984369277954","0.5528615236282347","pRH107","FALSE"
"98","E2","14","RBD","3.199070930480957","0.9549857020378113","pRH107","FALSE"
"98","E2","15","RBD","3.8172693252563477","1.541221714019775","pRH107","FALSE"
"98","E2","16","RBD","4.582504749298096","2.2744947552680967","pRH107","FALSE"
"98","E2","17","RBD","5.344517707824707","3.0045453310012817","pRH107","FALSE"
"98","E2","18","RBD","5.97338342666626","3.6014486670494077","pRH107","FALSE"
"98","E2","19","RBD","6.493271827697754","4.089374685287475","pRH107","FALSE"
"98","E2","20","RBD","6.943731784820557","4.5078722596168515","pRH107","FALSE"
"98","E2","21","RBD","7.33201789855957","4.864195990562439","pRH107","FALSE"
"98","E2","22","RBD","7.6415534019470215","5.141769111156464","pRH107","FALSE"
"98","E2","23","RBD","7.861000061035156","5.329253387451172","pRH107","FALSE"
"98","E2","24","RBD","8.020366668701172","5.4566576123237605","pRH107","FALSE"
"98","E2","25","RBD","8.18134593963623","5.585674500465393","pRH107","FALSE"
"98","E2","26","RBD","8.289580345153809","5.6619465231895445","pRH107","FALSE"
"98","E2","27","RBD","8.375442504882812","5.715846300125122","pRH107","FALSE"
"98","E2","28","RBD","8.446852684020996","5.755294096469879","pRH107","FALSE"
"98","E2","29","RBD","8.510319709777832","5.786798739433288","pRH107","FALSE"
"98","E2","30","RBD","8.544189453125","5.78870609998703","pRH107","FALSE"
"98","E2","31","RBD","8.591615676879883","5.804169940948486","pRH107","FALSE"
"98","E2","32","RBD","8.631152153015137","5.811744034290314","pRH107","FALSE"
"98","E2","33","RBD","8.654623985290527","5.803253483772278","pRH107","FALSE"
"98","E2","34","RBD","8.671150207519531","5.787817323207855","pRH107","FALSE"
"98","E2","35","RBD","8.680292129516602","5.764996862411499","pRH107","FALSE"
"98","E2","36","RBD","8.70475959777832","5.757501947879791","pRH107","FALSE"
"98","E2","37","RBD","8.719417572021484","5.740197539329529","pRH107","FALSE"
"98","E2","38","RBD","8.736241340637207","5.725058925151825","pRH107","FALSE"
"98","E2","39","RBD","8.73668098449707","5.693536186218261","pRH107","FALSE"
"98","E2","40","RBD","8.725558280944824","5.650451099872589","pRH107","FALSE"
"99","E3","1","RBD","2.0432772636413574","-0.012064933776855469","pRH108","FALSE"
"99","E3","2","RBD","2.0648252964019775","-0.01750946044921875","pRH108","FALSE"
"99","E3","3","RBD","2.110851287841797","0.0015239715576171875","pRH108","FALSE"
"99","E3","4","RBD","2.1329524517059326","-0.0033674240112304688","pRH108","FALSE"
"99","E3","5","RBD","2.165475368499756","0.002162933349609375","pRH108","FALSE"
"99","E3","6","RBD","2.189985513687134","-3.1948089599609375E-4","pRH108","FALSE"
"99","E3","7","RBD","2.2194442749023438","0.0021467208862304688","pRH108","FALSE"
"99","E3","8","RBD","2.2686972618103027","0.024407148361206055","pRH108","FALSE"
"99","E3","9","RBD","2.3285634517669678","0.057280778884887695","pRH108","FALSE"
"99","E3","10","RBD","2.3960511684417725","0.09777593612670898","pRH108","FALSE"
"99","E3","11","RBD","2.490701198577881","0.16543340682983398","pRH108","FALSE"
"99","E3","12","RBD","2.646116018295288","0.2938556671142578","pRH108","FALSE"
"99","E3","13","RBD","2.904489755630493","0.5252368450164795","pRH108","FALSE"
"99","E3","14","RBD","3.2898285388946533","0.8835830688476562","pRH108","FALSE"
"99","E3","15","RBD","3.854912519454956","1.4216744899749756","pRH108","FALSE"
"99","E3","16","RBD","4.527605056762695","2.0673744678497314","pRH108","FALSE"
"99","E3","17","RBD","5.216196060180664","2.728972911834717","pRH108","FALSE"
"99","E3","18","RBD","5.81884241104126","3.304626703262329","pRH108","FALSE"
"99","E3","19","RBD","6.353468418121338","3.812260150909424","pRH108","FALSE"
"99","E3","20","RBD","6.811925411224365","4.243724584579468","pRH108","FALSE"
"99","E3","21","RBD","7.1738600730896","4.578666687011719","pRH108","FALSE"
"99","E3","22","RBD","7.465765953063965","4.843580007553101","pRH108","FALSE"
"99","E3","23","RBD","7.68186092376709","5.032682418823242","pRH108","FALSE"
"99","E3","24","RBD","7.864581108093262","5.188410043716431","pRH108","FALSE"
"99","E3","25","RBD","8.016250610351562","5.313086986541748","pRH108","FALSE"
"99","E3","26","RBD","8.11108112335205","5.380924940109253","pRH108","FALSE"
"99","E3","27","RBD","8.18630313873291","5.429154396057129","pRH108","FALSE"
"99","E3","28","RBD","8.270284652709961","5.486143350601196","pRH108","FALSE"
"99","E3","29","RBD","8.33857250213623","5.527438640594482","pRH108","FALSE"
"99","E3","30","RBD","8.361656188964844","5.523529767990112","pRH108","FALSE"
"99","E3","31","RBD","8.412320137023926","5.547201156616211","pRH108","FALSE"
"99","E3","32","RBD","8.436612129211426","5.5445005893707275","pRH108","FALSE"
"99","E3","33","RBD","8.445793151855469","5.526689052581787","pRH108","FALSE"
"99","E3","34","RBD","8.48049545288086","5.534398794174194","pRH108","FALSE"
"99","E3","35","RBD","8.520767211914062","5.547677993774414","pRH108","FALSE"
"99","E3","36","RBD","8.547174453735352","5.54709267616272","pRH108","FALSE"
"99","E3","37","RBD","8.560064315795898","5.532989978790283","pRH108","FALSE"
"99","E3","38","RBD","8.58089542388916","5.5268285274505615","pRH108","FALSE"
"99","E3","39","RBD","8.59820556640625","5.517146110534668","pRH108","FALSE"
"99","E3","40","RBD","8.600303649902344","5.492251634597778","pRH108","FALSE"
"100","E4","1","RBD","1.9425036907196045","-3.9037749880824896E-4","pRH112","FALSE"
"100","E4","2","RBD","1.9876657724380493","0.00905117193857826","pRH112","FALSE"
"100","E4","3","RBD","2.021543264389038","0.007208131608508715","pRH112","FALSE"
"100","E4","4","RBD","2.0511443614959717","0.0010886964343844382","pRH112","FALSE"
"100","E4","5","RBD","2.0756280422210693","-0.01014815512157622","pRH112","FALSE"
"100","E4","6","RBD","2.1152188777923584","-0.006277851831345473","pRH112","FALSE"
"100","E4","7","RBD","2.1598219871520996","0.0026047252473378676","pRH112","FALSE"
"100","E4","8","RBD","2.1984622478485107","0.005524453662690686","pRH112","FALSE"
"100","E4","9","RBD","2.237088441848755","0.008430115381876511","pRH112","FALSE"
"100","E4","10","RBD","2.2952728271484375","0.030893968400501258","pRH112","FALSE"
"100","E4","11","RBD","2.387993097305298","0.0878937062763033","pRH112","FALSE"
"100","E4","12","RBD","2.4998843669891357","0.16406444367908288","pRH112","FALSE"
"100","E4","13","RBD","2.660098075866699","0.28855762027558846","pRH112","FALSE"
"100","E4","14","RBD","2.9112043380737305","0.5039433502015614","pRH112","FALSE"
"100","E4","15","RBD","3.3194756507873535","0.8764941306341262","pRH112","FALSE"
"100","E4","16","RBD","3.916928291320801","1.4382262388865155","pRH112","FALSE"
"100","E4","17","RBD","4.642090797424316","2.127668212708973","pRH112","FALSE"
"100","E4","18","RBD","5.377406597137451","2.8272634801410494","pRH112","FALSE"
"100","E4","19","RBD","5.988709926605225","3.402846277327765","pRH112","FALSE"
"100","E4","20","RBD","6.449146270751953","3.827562089193435","pRH112","FALSE"
"100","E4","21","RBD","6.895059108734131","4.237754394894554","pRH112","FALSE"
"100","E4","22","RBD","7.256828784942627","4.563803538821992","pRH112","FALSE"
"100","E4","23","RBD","7.571323871612549","4.8425780932108555","pRH112","FALSE"
"100","E4","24","RBD","7.798184871673584","5.033718560990833","pRH112","FALSE"
"100","E4","25","RBD","8.0198974609375","5.219710617973691","pRH112","FALSE"
"100","E4","26","RBD","8.172375679016113","5.3364683037712455","pRH112","FALSE"
"100","E4","27","RBD","8.2943115234375","5.422683615911574","pRH112","FALSE"
"100","E4","28","RBD","8.382880210876465","5.475531771069481","pRH112","FALSE"
"100","E4","29","RBD","8.464900016784668","5.521831044696626","pRH112","FALSE"
"100","E4","30","RBD","8.5170259475708","5.538236443201701","pRH112","FALSE"
"100","E4","31","RBD","8.570530891418457","5.556020854768299","pRH112","FALSE"
"100","E4","32","RBD","8.602469444274902","5.5522388753436855","pRH112","FALSE"
"100","E4","33","RBD","8.646288871765137","5.560337770552862","pRH112","FALSE"
"100","E4","34","RBD","8.69185733795166","5.570185704458327","pRH112","FALSE"
"100","E4","35","RBD","8.732189178466797","5.574797012692406","pRH112","FALSE"
"100","E4","36","RBD","8.750157356262207","5.557044658206758","pRH112","FALSE"
"100","E4","37","RBD","8.75192928314209","5.523096052805583","pRH112","FALSE"
"100","E4","38","RBD","8.788912773132324","5.524359010514758","pRH112","FALSE"
"100","E4","39","RBD","8.8006591796875","5.500384884788876","pRH112","FALSE"
"100","E4","40","RBD","8.786123275756836","5.4501284485771535","pRH112","FALSE"
"101","E5","1","RBD","0.424713134765625","0.021810379411493046","pRH106_0.1","FALSE"
"101","E5","2","RBD","0.4187079668045044","0.014381425721304733","pRH106_0.1","FALSE"
"101","E5","3","RBD","0.4102773666381836","0.0045270398259162825","pRH106_0.1","FALSE"
"101","E5","4","RBD","0.40848308801651","0.001308975475175048","pRH106_0.1","FALSE"
"101","E5","5","RBD","0.40675291419029236","-0.0018449840801102538","pRH106_0.1","FALSE"
"101","E5","6","RBD","0.40407997369766235","-0.005941710301807964","pRH106_0.1","FALSE"
"101","E5","7","RBD","0.40631964802742004","-0.005125821701117924","pRH106_0.1","FALSE"
"101","E5","8","RBD","0.4146188497543335","0.0017495942967278774","pRH106_0.1","FALSE"
"101","E5","9","RBD","0.41961994767189026","0.0053269064852169345","pRH106_0.1","FALSE"
"101","E5","10","RBD","0.4243205785751343","0.008603751659393302","pRH106_0.1","FALSE"
"101","E5","11","RBD","0.441368043422699","0.02422743077789035","pRH106_0.1","FALSE"
"101","E5","12","RBD","0.4675963521003723","0.04903195372649604","pRH106_0.1","FALSE"
"101","E5","13","RBD","0.5217701196670532","0.10178193556410924","pRH106_0.1","FALSE"
"101","E5","14","RBD","0.6070520877838135","0.18564011795180185","pRH106_0.1","FALSE"
"101","E5","15","RBD","0.7723490595817566","0.3495133040206773","pRH106_0.1","FALSE"
"101","E5","16","RBD","1.0723520517349243","0.6480925104447773","pRH106_0.1","FALSE"
"101","E5","17","RBD","1.5913310050964355","1.165647678077221","pRH106_0.1","FALSE"
"101","E5","18","RBD","2.327221632003784","1.9001145192555018","pRH106_0.1","FALSE"
"101","E5","19","RBD","3.1944034099578857","2.7658725114805356","pRH106_0.1","FALSE"
"101","E5","20","RBD","3.9818315505981445","3.551876866391727","pRH106_0.1","FALSE"
"101","E5","21","RBD","4.64937162399292","4.217993154057434","pRH106_0.1","FALSE"
"101","E5","22","RBD","5.227546215057373","4.79474395939282","pRH106_0.1","FALSE"
"101","E5","23","RBD","5.712891578674316","5.278665537280696","pRH106_0.1","FALSE"
"101","E5","24","RBD","6.0954084396362305","5.659758612513542","pRH106_0.1","FALSE"
"101","E5","25","RBD","6.4131178855896","5.976044272737844","pRH106_0.1","FALSE"
"101","E5","26","RBD","6.641085624694824","6.202588226114001","pRH106_0.1","FALSE"
"101","E5","27","RBD","6.807220935821533","6.367299751511641","pRH106_0.1","FALSE"
"101","E5","28","RBD","6.956240653991699","6.51489568395274","pRH106_0.1","FALSE"
"101","E5","29","RBD","7.0954694747924805","6.652700719024454","pRH106_0.1","FALSE"
"101","E5","30","RBD","7.200504779815674","6.756312238318579","pRH106_0.1","FALSE"
"101","E5","31","RBD","7.302079200744629","6.856462873518467","pRH106_0.1","FALSE"
"101","E5","32","RBD","7.353528022766113","6.906487909810884","pRH106_0.1","FALSE"
"101","E5","33","RBD","7.377571105957031","6.929107207272734","pRH106_0.1","FALSE"
"101","E5","34","RBD","7.4153923988342285","6.965504714420863","pRH106_0.1","FALSE"
"101","E5","35","RBD","7.469699382781982","7.018387912639549","pRH106_0.1","FALSE"
"101","E5","36","RBD","7.499416351318359","7.046681095446859","pRH106_0.1","FALSE"
"101","E5","37","RBD","7.5234456062316895","7.069286564631121","pRH106_0.1","FALSE"
"101","E5","38","RBD","7.54650354385376","7.090920716524124","pRH106_0.1","FALSE"
"101","E5","39","RBD","7.568567276000977","7.111560662942273","pRH106_0.1","FALSE"
"101","E5","40","RBD","7.568312644958496","7.109882246170725","pRH106_0.1","FALSE"
"102","E6","1","RBD","0.3340941369533539","-0.0021630022631380502","pRH106_0.01","FALSE"
"102","E6","2","RBD","0.3386273682117462","0.0029141004338409243","pRH106_0.01","FALSE"
"102","E6","3","RBD","0.33917373418807983","0.0040043378487611275","pRH106_0.01","FALSE"
"102","E6","4","RBD","0.3338913023471832","-7.342225535488384E-4","pRH106_0.01","FALSE"
"102","E6","5","RBD","0.3308449983596802","-0.0032366551024652496","pRH106_0.01","FALSE"
"102","E6","6","RBD","0.3317420780658722","-0.0017957039576865924","pRH106_0.01","FALSE"
"102","E6","7","RBD","0.33524900674819946","0.002255096163227263","pRH106_0.01","FALSE"
"102","E6","8","RBD","0.33439192175865173","0.0019418826122661742","pRH106_0.01","FALSE"
"102","E6","9","RBD","0.3320513963699341","1.452286621351634E-4","pRH106_0.01","FALSE"
"102","E6","10","RBD","0.32752278447151184","-0.0038395117977004373","pRH106_0.01","FALSE"
"102","E6","11","RBD","0.3275558054447174","-0.0032626193859082303","pRH106_0.01","FALSE"
"102","E6","12","RBD","0.3309953212738037","7.207678817646584E-4","pRH106_0.01","FALSE"
"102","E6","13","RBD","0.3320619761943817","0.002331294240929302","pRH106_0.01","FALSE"
"102","E6","14","RBD","0.33065691590309143","0.0014701053882256593","pRH106_0.01","FALSE"
"102","E6","15","RBD","0.3360240161418915","0.007381077065612349","pRH106_0.01","FALSE"
"102","E6","16","RBD","0.3635505139827728","0.03545144634508034","pRH106_0.01","FALSE"
"102","E6","17","RBD","0.4273146390914917","0.0997594428923858","pRH106_0.01","FALSE"
"102","E6","18","RBD","0.5571644306182861","0.23015310585776688","pRH106_0.01","FALSE"
"102","E6","19","RBD","0.7992103099822998","0.4727428566603672","pRH106_0.01","FALSE"
"102","E6","20","RBD","1.2161080837249756","0.8901845018416296","pRH106_0.01","FALSE"
"102","E6","21","RBD","1.8810168504714966","1.5556371400267373","pRH106_0.01","FALSE"
"102","E6","22","RBD","2.73408842086792","2.409252581861747","pRH106_0.01","FALSE"
"102","E6","23","RBD","3.6063008308410645","3.2820088632734783","pRH106_0.01","FALSE"
"102","E6","24","RBD","4.336633682250977","4.012885586121977","pRH106_0.01","FALSE"
"102","E6","25","RBD","4.934260845184326","4.611056620493914","pRH106_0.01","FALSE"
"102","E6","26","RBD","5.441104412078857","5.1184440588270315","pRH106_0.01","FALSE"
"102","E6","27","RBD","5.862889289855957","5.540772808042718","pRH106_0.01","FALSE"
"102","E6","28","RBD","6.185422897338867","5.863850286964214","pRH106_0.01","FALSE"
"102","E6","29","RBD","6.438965320587158","6.117936581651092","pRH106_0.01","FALSE"
"102","E6","30","RBD","6.63913631439209","6.31865144689461","pRH106_0.01","FALSE"
"102","E6","31","RBD","6.7770490646362305","6.457108068577337","pRH106_0.01","FALSE"
"102","E6","32","RBD","6.8997626304626465","6.58036550584234","pRH106_0.01","FALSE"
"102","E6","33","RBD","6.994722843170166","6.675869589988446","pRH106_0.01","FALSE"
"102","E6","34","RBD","7.071746826171875","6.753437444428742","pRH106_0.01","FALSE"
"102","E6","35","RBD","7.143821716308594","6.826056206004047","pRH106_0.01","FALSE"
"102","E6","36","RBD","7.208553314208984","6.891331675343024","pRH106_0.01","FALSE"
"102","E6","37","RBD","7.252464294433594","6.93578652700622","pRH106_0.01","FALSE"
"102","E6","38","RBD","7.270474910736084","6.954341014747297","pRH106_0.01","FALSE"
"102","E6","39","RBD","7.3052592277526855","6.989669203202485","pRH106_0.01","FALSE"
"102","E6","40","RBD","7.316725254058838","7.001679100947224","pRH106_0.01","FALSE"
"103","E7","1","RBD","0.3725782632827759","-0.008853355453008794","pRH106_0.001","FALSE"
"103","E7","2","RBD","0.37001532316207886","-0.007103544293027943","pRH106_0.001","FALSE"
"103","E7","3","RBD","0.3690487742424011","-0.0037573419320277484","pRH106_0.001","FALSE"
"103","E7","4","RBD","0.3690608739852905","5.675090915395293E-4","pRH106_0.001","FALSE"
"103","E7","5","RBD","0.35981816053390503","-0.00436245307916804","pRH106_0.001","FALSE"
"103","E7","6","RBD","0.3575758635997772","-0.002291998732617974","pRH106_0.001","FALSE"
"103","E7","7","RBD","0.3602641820907593","0.0047090710390420105","pRH106_0.001","FALSE"
"103","E7","8","RBD","0.3624291718006134","0.01118681202957401","pRH106_0.001","FALSE"
"103","E7","9","RBD","0.34566810727119446","-0.0012615012191670065","pRH106_0.001","FALSE"
"103","E7","10","RBD","0.34009045362472534","-0.0025264035849582494","pRH106_0.001","FALSE"
"103","E7","11","RBD","0.3404620587825775","0.0021579528535718524","pRH106_0.001","FALSE"
"103","E7","12","RBD","0.3367418348789215","0.00275048023059372","pRH106_0.001","FALSE"
"103","E7","13","RBD","0.3272862732410431","-0.002392330126606769","pRH106_0.001","FALSE"
"103","E7","14","RBD","0.32058605551719666","-0.004779796569775331","pRH106_0.001","FALSE"
"103","E7","15","RBD","0.3210235834121704","-2.9517394123647518E-5","pRH106_0.001","FALSE"
"103","E7","16","RBD","0.32888391613960266","0.012143566613986478","pRH106_0.001","FALSE"
"103","E7","17","RBD","0.33800846338272095","0.025580865137782693","pRH106_0.001","FALSE"
"103","E7","18","RBD","0.34883493185043335","0.040720084886172965","pRH106_0.001","FALSE"
"103","E7","19","RBD","0.3770197629928589","0.07321766730927644","pRH106_0.001","FALSE"
"103","E7","20","RBD","0.4494446814060211","0.14995533700311653","pRH106_0.001","FALSE"
"103","E7","21","RBD","0.5647245645523071","0.26954797143008047","pRH106_0.001","FALSE"
"103","E7","22","RBD","0.7712037563323975","0.4803399144908487","pRH106_0.001","FALSE"
"103","E7","23","RBD","1.1503130197525024","0.8637619291916316","pRH106_0.001","FALSE"
"103","E7","24","RBD","1.7561649084091187","1.4739265691289256","pRH106_0.001","FALSE"
